Facing,No_Bedroom,No_Bathroom,No_Balcony,Corner_Property,Furnishing,study room,servant room,store room,pooja room,Overlooking_main road,Overlooking_club,Overlooking_pool,Overlooking_NA,flat_age,sector_num,Super Built-up Area,luxury_category,floor_category,price
4.0,3,3.0,2,0,1.0,0,1,0,0,1,1,1,0,3,68,1650.0,1.0,1.0,2.05
0.0,3,3.0,2,0,1.0,1,1,1,1,1,1,1,0,3,68,1650.0,1.0,2.0,2.1
4.0,3,3.0,2,0,1.0,1,0,0,0,1,1,1,0,3,68,1650.0,2.0,1.0,2.0
4.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,1,59,2595.0,1.0,2.0,6.3
4.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,1,59,2295.0,1.0,2.0,5.5
1.0,4,4.0,4,0,0.0,0,0,0,0,0,0,0,1,3,102,4317.3,2.0,1.0,4.15
4.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,1,54,2721.0,1.0,2.0,9.0
0.0,3,3.0,3,0,2.0,0,1,0,0,0,1,1,0,3,106,1900.0,2.0,1.0,1.67
4.0,5,6.0,4,1,1.0,1,1,0,1,1,1,1,0,5,28,3800.0,0.0,1.0,4.05
4.0,3,4.0,1,1,1.0,0,1,0,0,1,1,1,0,3,92,2120.0,1.0,2.0,2.27
4.0,4,4.0,3,1,0.0,1,1,0,0,1,1,1,0,1,59,3106.0,1.0,2.0,7.25
4.0,4,6.0,4,1,0.0,1,1,0,0,1,1,1,0,2,63,3950.0,1.0,2.0,8.7
4.0,3,3.0,3,1,0.0,0,0,0,0,1,1,1,0,3,104,1647.0,1.0,0.0,1.29
4.0,1,1.0,2,0,0.0,0,0,0,0,1,0,0,0,3,103,480.6,0.0,1.0,0.36
4.0,3,3.0,3,0,1.0,0,0,0,0,1,0,0,0,5,56,1365.0,2.0,1.0,1.9
4.0,3,3.0,2,1,2.0,0,0,0,1,1,0,0,0,4,51,2300.0,2.0,0.0,2.05
2.0,3,3.0,4,0,1.0,0,0,0,0,0,0,0,1,1,47,1789.0,0.0,0.0,2.2
2.0,3,3.0,2,1,1.0,1,1,1,1,1,1,1,0,2,93,1620.0,1.0,1.0,1.82
5.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,50,3032.0,1.0,0.0,4.42
0.0,1,1.0,2,0,0.0,0,0,0,0,0,0,0,0,3,107,385.0,2.0,1.0,0.38
0.0,4,4.0,3,1,1.0,0,0,0,1,0,0,0,0,5,47,2370.0,2.0,2.0,2.5
0.0,3,3.0,3,0,1.0,0,1,1,0,0,0,0,1,4,47,3240.0,0.0,0.0,2.7
4.0,4,4.0,4,1,2.0,1,1,0,0,0,1,1,0,2,37,2767.0,1.0,1.0,3.86
4.0,4,3.0,4,1,1.0,0,0,1,0,1,1,1,0,1,37,2191.0,2.0,2.0,2.32
0.0,4,5.0,4,1,0.0,0,1,0,0,0,1,1,0,2,108,2900.0,1.0,2.0,6.38
1.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,2,106,2740.0,2.0,2.0,4.46
4.0,5,6.0,4,1,1.0,1,1,1,0,1,1,1,0,2,106,4000.0,1.0,0.0,6.25
4.0,3,3.0,4,1,1.0,0,0,1,0,0,0,0,0,2,102,1669.0,2.0,1.0,2.25
4.0,3,3.0,4,1,1.0,0,0,1,0,1,0,0,0,2,106,2504.25,2.0,1.0,2.85
4.0,3,3.0,4,1,1.0,1,0,1,0,1,1,0,0,3,37,2291.0,2.0,0.0,1.98
4.0,3,4.0,4,1,1.0,0,1,1,0,0,0,0,0,2,111,2469.0,2.0,2.0,4.27
4.0,4,4.0,3,1,1.0,1,1,0,1,1,1,1,0,2,63,3950.0,0.0,1.0,7.8
4.0,3,3.0,3,1,1.0,1,1,0,1,1,1,1,0,2,76,1672.0,0.0,1.0,1.95
4.0,4,4.0,3,1,1.0,1,1,0,1,1,1,1,0,3,72,3300.0,0.0,1.0,4.62
4.0,3,4.0,4,1,1.0,0,1,0,0,1,0,0,0,3,103,1991.0,2.0,0.0,1.4
4.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,2,76,1672.0,2.0,2.0,2.05
2.0,5,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,110,3880.0,2.0,0.0,5.3
4.0,3,3.0,3,0,1.0,0,1,0,0,0,0,0,1,4,28,2398.9500000000003,2.0,2.0,3.5
0.0,3,3.0,4,0,1.0,1,0,0,0,1,1,0,0,3,103,1850.0,1.0,2.0,1.95
4.0,3,3.0,3,0,1.0,0,0,0,0,1,0,0,0,3,108,1745.0,2.0,1.0,3.3
2.0,4,4.0,3,0,1.0,0,0,0,0,0,0,0,1,4,25,2378.7000000000003,2.0,1.0,3.5
4.0,3,3.0,2,1,1.0,0,0,0,0,1,1,1,0,4,103,1900.0,2.0,0.0,1.9
0.0,3,3.0,1,0,1.0,0,0,0,0,1,0,0,0,4,28,1370.0,1.0,1.0,2.95
4.0,3,4.0,2,0,1.0,0,1,0,0,1,1,0,0,3,102,2000.0,2.0,2.0,2.45
4.0,3,3.0,2,0,1.0,0,0,0,0,0,0,0,1,1,69,2044.8,2.0,2.0,2.4
4.0,3,5.0,3,0,1.0,0,1,0,0,0,0,0,0,1,70,1950.0,2.0,2.0,2.5
0.0,4,6.0,3,1,1.0,1,1,0,1,0,1,1,0,2,63,3950.0,2.0,1.0,9.1
5.0,4,6.0,3,1,1.0,1,1,0,0,1,1,1,0,2,63,3950.0,2.0,1.0,9.2
0.0,4,4.0,3,1,1.0,1,1,0,1,0,1,1,0,3,59,3630.0,2.0,1.0,9.15
0.0,3,4.0,3,1,1.0,1,1,1,1,1,1,1,0,3,59,2985.0,2.0,1.0,6.85
4.0,3,3.0,3,1,1.0,1,1,1,1,1,1,1,0,3,59,3025.0,2.0,1.0,6.15
4.0,3,3.0,2,1,0.0,0,0,0,0,1,0,1,0,1,36,1459.35,1.0,2.0,0.85
2.0,3,3.0,3,1,0.0,0,1,0,0,1,1,1,0,3,85,1675.0,1.0,0.0,1.45
4.0,3,3.0,3,1,1.0,1,0,1,1,1,1,1,0,2,88,1565.0,1.0,2.0,1.88
4.0,4,5.0,4,0,1.0,0,1,0,0,1,1,1,0,4,66,2410.0,2.0,0.0,4.25
4.0,4,4.0,3,1,1.0,0,1,0,0,1,0,0,0,3,52,2950.0,2.0,2.0,3.0
4.0,4,4.0,3,1,1.0,0,1,0,0,1,0,0,0,4,52,2700.0,1.0,2.0,2.85
4.0,3,3.0,2,0,1.0,1,1,0,0,1,1,1,0,4,48,1776.0,1.0,0.0,2.8
4.0,4,4.0,2,0,1.0,0,1,0,0,1,1,1,0,4,67,2685.0,1.0,2.0,4.25
3.0,3,2.0,2,0,1.0,0,0,0,1,1,1,1,0,4,66,1442.0,1.0,2.0,2.0
4.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,102,2860.0,2.0,2.0,4.25
5.0,4,6.0,3,1,1.0,0,1,0,1,1,1,1,0,3,47,3715.0,2.0,2.0,7.5
0.0,3,3.0,4,1,1.0,0,1,0,1,1,1,1,0,2,76,2795.0,1.0,2.0,3.9
1.0,3,3.0,4,1,1.0,1,1,1,1,1,1,1,0,2,76,2766.0,1.0,2.0,3.88
0.0,3,3.0,3,0,1.0,0,1,0,1,1,1,1,0,2,76,2290.0,1.0,2.0,3.35
4.0,3,2.0,3,1,0.0,1,1,0,0,1,1,1,0,3,108,2109.6,2.0,2.0,1.85
0.0,4,5.0,3,0,1.0,0,1,0,0,0,0,1,0,3,66,3044.0,2.0,1.0,4.2
4.0,3,2.0,3,1,0.0,0,0,0,0,1,1,1,0,1,92,1591.2,2.0,1.0,1.0
4.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,1,103,2670.0,2.0,2.0,2.3
1.0,3,3.0,3,1,0.0,0,0,0,0,1,1,1,0,1,102,894.0,2.0,2.0,0.8
4.0,3,3.0,2,0,2.0,0,1,0,0,1,1,1,0,4,49,2033.0,1.0,2.0,2.95
4.0,3,3.0,3,0,1.0,0,1,0,0,1,1,1,0,4,83,1720.0,1.0,2.0,3.0
4.0,3,4.0,2,0,0.0,0,0,0,0,1,1,1,0,1,79,2150.0,1.0,0.0,2.79
5.0,3,4.0,4,1,0.0,0,1,0,0,1,1,1,0,3,104,2450.0,2.0,2.0,3.8
0.0,4,4.0,3,0,1.0,1,1,1,1,1,1,1,0,2,106,3075.0,1.0,2.0,5.25
4.0,3,3.0,4,0,0.0,0,0,0,0,0,0,0,0,1,84,1725.0,2.0,0.0,1.4
4.0,3,4.0,1,0,1.0,0,1,0,0,1,1,0,0,3,102,2025.0,2.0,0.0,2.3
4.0,3,3.0,3,0,1.0,1,0,0,0,0,1,0,0,3,102,1650.0,2.0,0.0,1.85
4.0,4,5.0,4,1,1.0,0,1,0,1,1,1,1,0,3,103,2639.0,1.0,2.0,1.8
0.0,4,4.0,3,0,1.0,1,0,0,0,1,1,1,0,3,65,1975.0,2.0,2.0,4.0
0.0,3,3.0,2,0,0.0,0,1,0,0,0,0,1,0,2,79,2387.0,2.0,0.0,3.0
5.0,3,5.0,4,1,1.0,0,1,0,0,1,1,1,0,4,30,2667.0,2.0,1.0,5.0
5.0,4,6.0,3,1,1.0,0,1,0,0,1,1,1,0,3,54,3123.0,2.0,2.0,15.5
4.0,3,3.0,4,1,0.0,0,1,0,0,1,1,1,0,3,109,2520.0,2.0,2.0,2.65
4.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,108,2814.0,2.0,1.0,4.57
0.0,3,3.0,2,0,0.0,0,1,0,0,0,0,0,0,1,61,1627.0,2.0,1.0,2.6
0.0,4,4.0,3,0,1.0,1,1,1,1,1,1,1,0,4,66,2764.0,1.0,1.0,4.1
2.0,3,3.0,3,1,1.0,1,1,0,1,1,1,1,0,2,76,2937.0,1.0,0.0,4.15
5.0,3,3.0,4,1,1.0,1,1,0,0,1,1,1,0,4,48,1776.0,2.0,0.0,2.84
5.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,42,3400.0,2.0,1.0,7.25
5.0,3,3.0,2,1,1.0,1,1,1,1,1,1,1,0,4,50,1376.0,1.0,2.0,2.3
5.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,28,1777.0,2.0,2.0,3.5
4.0,4,5.0,3,0,1.0,0,1,0,0,1,1,1,0,4,49,2999.0,1.0,2.0,4.96
4.0,3,5.0,3,1,1.0,0,1,0,0,1,1,1,0,3,47,2470.0,2.0,2.0,4.85
5.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,4,25,1850.0,0.0,1.0,3.0
5.0,4,5.0,4,1,1.0,0,1,0,0,1,0,1,0,4,25,3250.0,0.0,2.0,5.3
4.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,54,2721.0,2.0,2.0,9.5
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,54,1983.0,2.0,2.0,5.9
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,54,1983.0,2.0,1.0,5.9
5.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,4,28,3998.0,2.0,2.0,6.3
5.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,50,3000.0,2.0,2.0,6.0
5.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,24,1750.0,2.0,0.0,3.49
0.0,4,4.0,4,0,1.0,0,1,0,0,0,0,0,1,2,111,2248.0,0.0,2.0,4.25
4.0,3,4.0,3,1,1.0,1,0,0,0,1,1,1,0,2,103,1845.0,2.0,2.0,2.77
4.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,92,2090.0,2.0,2.0,1.67
4.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,3,89,2150.0,2.0,1.0,3.01
4.0,3,4.0,4,1,1.0,1,1,0,0,1,1,1,0,2,103,2500.0,2.0,2.0,5.25
4.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,2,103,2355.0,2.0,2.0,3.53
4.0,4,5.0,4,1,1.0,1,1,1,0,1,1,1,0,3,37,2600.0,1.0,1.0,2.08
4.0,4,4.0,4,1,1.0,0,0,0,1,1,1,1,0,3,37,2675.0,2.0,0.0,2.14
4.0,4,5.0,4,1,2.0,1,1,0,1,1,1,1,0,3,99,2835.0,2.0,1.0,2.9
5.0,5,5.0,4,1,1.0,1,0,0,0,1,1,1,0,4,28,2890.0,2.0,2.0,3.25
4.0,3,3.0,4,1,1.0,0,1,1,1,1,1,1,0,2,76,2740.0,1.0,2.0,3.95
1.0,3,3.0,4,1,1.0,0,0,0,1,1,1,1,0,2,77,1833.0,1.0,2.0,2.15
0.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,2,77,2115.0,1.0,2.0,2.45
2.0,4,4.0,3,0,1.0,0,1,0,0,0,0,1,0,1,68,1999.0,2.0,0.0,2.2
4.0,4,4.0,3,1,1.0,0,1,0,0,0,1,1,0,4,50,2980.0,2.0,0.0,4.6
0.0,4,4.0,3,1,1.0,0,1,1,1,1,1,1,0,2,106,3075.0,1.0,2.0,5.4
4.0,4,4.0,4,1,1.0,1,1,0,1,1,1,1,0,3,113,6565.0,1.0,1.0,5.95
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,113,2560.0,1.0,2.0,3.35
4.0,3,3.0,4,1,1.0,0,0,0,1,1,1,1,0,3,113,2215.0,1.0,0.0,2.8
4.0,3,4.0,4,1,1.0,0,1,0,1,1,1,1,0,3,111,2200.0,1.0,2.0,3.8
4.0,3,3.0,1,1,1.0,0,0,0,1,1,1,1,0,3,111,1700.0,1.0,0.0,2.9
4.0,6,6.0,4,1,1.0,0,1,1,1,1,1,1,0,3,110,7430.0,1.0,0.0,8.0
4.0,5,5.0,4,1,1.0,0,1,0,1,1,1,1,0,3,110,3880.0,1.0,0.0,5.25
4.0,4,5.0,4,1,1.0,0,1,0,1,1,1,1,0,3,110,3400.0,1.0,0.0,4.3
4.0,3,3.0,4,1,1.0,0,1,0,1,1,1,1,0,3,112,2802.0,1.0,1.0,4.2
4.0,3,4.0,4,1,1.0,0,1,0,1,1,1,1,0,3,109,2095.0,1.0,1.0,2.55
4.0,3,5.0,4,1,1.0,0,0,0,1,1,1,1,0,3,99,1685.0,1.0,1.0,1.75
4.0,3,4.0,4,1,1.0,0,1,0,1,1,1,1,0,3,113,2691.0,1.0,2.0,3.45
4.0,3,3.0,4,1,1.0,0,1,0,1,1,1,1,0,3,113,2217.0,1.0,1.0,2.95
4.0,3,2.0,4,1,1.0,0,0,0,1,1,1,1,0,3,113,1579.0,1.0,1.0,2.38
4.0,4,5.0,4,1,1.0,0,1,0,1,1,1,1,0,3,109,3045.0,1.0,2.0,3.95
4.0,4,5.0,4,1,1.0,0,1,0,1,1,1,1,0,3,109,3055.0,1.0,2.0,2.8
5.0,5,5.0,4,1,1.0,0,1,0,0,1,1,1,0,4,28,2890.0,2.0,1.0,3.2
4.0,4,5.0,4,1,1.0,0,1,0,1,1,1,1,0,3,109,3054.0,1.0,2.0,1.8
4.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,4,49,2562.0,2.0,2.0,4.0
0.0,4,4.0,4,1,1.0,0,1,0,1,1,1,1,0,2,2,5000.0,1.0,2.0,7.85
4.0,4,4.0,4,1,1.0,0,0,0,1,1,1,1,0,3,109,2836.0,1.0,2.0,2.25
4.0,4,5.0,4,1,1.0,0,1,0,1,1,1,1,0,3,67,3192.0,2.0,0.0,5.85
4.0,3,3.0,4,1,1.0,0,0,0,1,1,1,1,0,3,108,2003.0,1.0,1.0,3.6
4.0,3,3.0,4,1,1.0,0,0,0,1,1,1,1,0,3,108,1711.0,1.0,2.0,3.2
4.0,4,4.0,4,1,1.0,0,1,0,1,1,1,1,0,1,106,2720.0,1.0,2.0,4.0
4.0,3,4.0,4,1,1.0,0,1,0,1,1,1,1,0,1,106,2002.0,2.0,1.0,3.0
4.0,3,3.0,4,1,1.0,0,0,0,1,1,1,1,0,1,106,1855.0,1.0,2.0,2.6
4.0,3,3.0,4,1,1.0,0,0,0,1,1,1,1,0,1,106,1655.0,1.0,2.0,2.4
2.0,4,6.0,3,1,1.0,0,1,0,0,1,1,1,0,3,30,3751.0,1.0,1.0,5.0
4.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,72,2625.0,1.0,2.0,5.0
0.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,72,2905.0,1.0,2.0,5.5
4.0,4,6.0,4,1,1.0,0,1,0,1,1,1,1,0,3,103,2875.0,1.0,0.0,2.65
0.0,5,5.0,3,1,1.0,1,1,1,1,1,1,1,0,2,106,4095.0,1.0,0.0,7.15
4.0,3,3.0,4,1,1.0,0,0,0,1,1,1,1,0,3,103,1900.0,1.0,2.0,1.9
4.0,5,5.0,4,1,1.0,0,0,0,1,1,1,1,0,3,102,3200.0,1.0,0.0,3.05
5.0,3,2.0,2,1,1.0,1,1,1,1,1,1,1,0,2,76,1371.0,1.0,0.0,1.6
5.0,4,4.0,2,1,1.0,0,1,0,0,1,1,1,0,4,25,1750.0,2.0,0.0,3.5
1.0,3,3.0,4,1,1.0,1,1,1,1,1,1,1,0,2,76,2330.0,1.0,2.0,3.3
0.0,4,4.0,3,1,1.0,1,1,1,1,1,1,1,0,2,76,3243.0,1.0,1.0,4.55
2.0,3,3.0,3,1,1.0,0,1,1,1,1,1,1,0,2,76,2937.0,1.0,1.0,4.1
4.0,3,3.0,2,1,1.0,0,1,1,0,1,1,1,0,2,76,1672.0,1.0,2.0,1.95
5.0,3,5.0,3,1,1.0,0,1,0,0,1,1,1,0,3,47,2470.0,2.0,2.0,4.85
4.0,4,4.0,2,1,1.0,0,1,0,0,1,1,1,0,5,25,3010.0,2.0,2.0,5.85
5.0,4,5.0,4,1,1.0,0,1,0,1,1,1,1,0,3,67,3200.0,2.0,1.0,5.85
5.0,3,5.0,4,1,1.0,0,1,0,0,1,1,1,0,4,53,2450.0,2.0,2.0,5.92
5.0,4,4.0,4,1,1.0,0,1,0,0,1,0,0,0,4,39,2250.0,2.0,0.0,1.95
0.0,3,4.0,3,1,1.0,0,1,0,0,0,1,1,0,4,50,3348.0,2.0,1.0,4.5
4.0,3,3.0,3,1,1.0,0,1,0,0,1,1,1,0,2,111,3213.0,2.0,2.0,4.6
4.0,3,3.0,3,1,1.0,0,0,1,1,1,1,1,0,4,48,1945.0,1.0,0.0,2.4
4.0,3,3.0,2,0,2.0,0,0,0,0,0,0,0,1,1,69,2300.4,0.0,2.0,2.42
4.0,3,4.0,1,0,1.0,0,1,0,0,0,0,0,1,1,79,2150.0,2.0,2.0,2.8
4.0,3,3.0,1,0,1.0,1,1,0,0,0,0,0,1,3,48,1776.0,2.0,2.0,2.8
1.0,3,3.0,3,0,2.0,0,0,0,1,0,0,0,0,4,49,2436.75,1.0,2.0,2.95
0.0,3,4.0,4,0,1.0,1,1,0,0,0,0,0,1,3,57,2587.0,2.0,2.0,3.71
2.0,3,3.0,2,0,2.0,1,0,0,1,0,0,0,1,3,49,2436.75,2.0,2.0,2.9
5.0,5,7.0,4,1,1.0,0,1,0,0,1,1,1,0,4,53,5500.0,2.0,0.0,12.0
4.0,4,4.0,4,0,1.0,0,1,0,0,1,0,0,0,3,102,3198.0,2.0,1.0,3.65
0.0,3,3.0,3,1,1.0,0,1,0,0,0,0,1,0,3,48,2350.0,0.0,1.0,4.25
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,2.0,2.52
4.0,3,3.0,3,0,1.0,0,1,0,0,0,1,0,0,3,102,1650.0,2.0,0.0,1.82
4.0,3,3.0,3,0,1.0,0,1,0,0,1,1,0,0,3,102,1650.0,2.0,0.0,1.81
3.0,3,3.0,4,0,2.0,0,1,0,0,0,0,0,0,4,48,2397.6000000000004,1.0,0.0,2.84
0.0,3,4.0,3,1,1.0,0,0,1,0,0,0,0,0,4,50,3348.0,1.0,1.0,4.45
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,2.0,2.6
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,1.0,2.61
4.0,3,4.0,4,1,1.0,0,1,0,0,0,0,0,0,3,104,2290.0,2.0,2.0,2.62
4.0,3,4.0,4,1,1.0,0,1,0,0,0,1,0,0,3,104,2290.0,2.0,0.0,2.63
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,2.0,2.65
4.0,4,5.0,4,0,1.0,0,0,0,0,1,1,0,0,3,102,3200.0,2.0,0.0,3.55
4.0,3,3.0,4,1,0.0,0,0,0,0,1,1,1,0,3,103,2114.4,2.0,0.0,1.5
4.0,4,5.0,4,0,1.0,0,1,0,0,1,1,0,0,3,102,3200.0,2.0,0.0,3.55
4.0,4,5.0,4,0,1.0,0,1,0,0,0,1,0,0,3,102,3200.0,2.0,0.0,3.52
4.0,4,5.0,4,1,1.0,0,1,0,0,1,1,0,0,3,102,3200.0,2.0,0.0,3.54
4.0,4,5.0,4,0,1.0,0,1,0,0,1,1,0,0,3,102,3200.0,2.0,0.0,3.53
4.0,4,5.0,4,0,1.0,0,1,0,0,0,1,0,0,3,102,3200.0,2.0,0.0,3.51
4.0,4,5.0,4,1,1.0,1,0,0,0,1,1,0,0,3,102,3200.0,2.0,0.0,3.5
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,2.0,2.64
4.0,3,4.0,4,0,1.0,0,1,0,0,0,0,0,0,3,104,2290.0,2.0,1.0,2.63
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,1.0,2.62
4.0,3,4.0,4,1,1.0,0,1,0,0,0,1,0,0,3,104,2290.0,2.0,2.0,2.61
4.0,3,4.0,4,0,1.0,0,1,0,0,0,1,0,0,3,104,2290.0,2.0,2.0,2.6
4.0,3,3.0,4,1,0.0,0,0,0,1,1,1,1,0,1,104,2026.8,2.0,0.0,2.2
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,2.0,2.59
4.0,3,4.0,1,0,1.0,0,1,0,0,0,1,0,0,3,102,2025.0,2.0,0.0,2.43
4.0,3,4.0,3,0,1.0,0,1,0,0,0,1,0,0,1,102,2025.0,2.0,2.0,2.42
4.0,3,4.0,1,0,1.0,0,1,0,0,0,1,0,0,3,102,2025.0,2.0,0.0,2.41
4.0,3,4.0,1,0,1.0,0,1,0,0,1,1,0,0,3,102,2025.0,2.0,0.0,2.4
4.0,3,4.0,3,1,1.0,0,1,0,0,1,1,0,0,3,102,2025.0,2.0,2.0,2.39
4.0,3,4.0,3,0,1.0,0,1,0,0,0,1,0,0,3,102,2025.0,2.0,2.0,2.38
4.0,3,3.0,3,0,1.0,0,1,0,0,1,0,0,0,3,102,1650.0,2.0,0.0,1.85
4.0,3,3.0,3,0,1.0,1,0,0,0,1,0,0,0,3,102,1650.0,2.0,2.0,1.84
0.0,3,4.0,4,0,0.0,1,1,0,0,0,0,1,0,3,57,2587.0,2.0,2.0,3.7
4.0,3,3.0,3,0,1.0,0,1,0,0,0,1,0,0,3,102,1650.0,2.0,0.0,1.83
4.0,3,3.0,3,0,1.0,1,1,0,0,0,1,0,0,3,102,1650.0,2.0,0.0,1.82
4.0,3,3.0,3,1,1.0,0,1,0,0,1,1,0,0,3,102,1650.0,2.0,2.0,1.81
4.0,4,4.0,4,1,0.0,0,1,0,0,0,1,1,0,2,106,4074.0,2.0,2.0,6.28
1.0,3,3.0,4,1,0.0,0,1,0,0,1,1,1,0,2,106,3240.0,2.0,2.0,5.0
4.0,3,3.0,4,1,0.0,0,1,0,0,1,1,1,0,2,106,2940.0,2.0,2.0,4.53
4.0,3,3.0,4,1,0.0,1,0,0,0,1,1,1,0,2,113,2247.75,2.0,2.0,2.66
4.0,4,6.0,4,1,1.0,0,1,0,0,1,1,1,0,4,31,2943.0,2.0,1.0,5.5
4.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,2,111,2856.0,2.0,2.0,4.2
4.0,4,5.0,4,1,0.0,0,1,0,0,1,1,1,0,3,109,3045.0,2.0,2.0,4.35
5.0,5,5.0,4,1,1.0,0,1,0,0,1,1,1,0,4,28,3737.0,2.0,0.0,6.25
5.0,4,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,28,3026.0,2.0,1.0,5.0
5.0,3,4.0,3,1,1.0,0,1,0,0,1,1,1,0,3,113,2925.0,2.0,1.0,3.7
5.0,4,6.0,4,1,1.0,0,1,0,1,1,1,1,0,5,47,3125.0,2.0,0.0,6.75
5.0,3,4.0,3,1,1.0,0,1,0,0,1,1,1,0,4,28,3300.0,2.0,0.0,5.75
2.0,3,3.0,4,0,1.0,0,1,0,0,0,0,1,0,3,67,2606.0,2.0,0.0,4.85
5.0,3,5.0,4,1,1.0,0,1,0,0,1,1,1,0,4,31,2311.0,2.0,2.0,4.0
4.0,4,4.0,3,0,1.0,0,1,0,0,0,1,1,0,3,66,2605.5,2.0,2.0,4.4
0.0,4,5.0,4,0,1.0,0,1,1,0,0,0,0,0,4,47,5015.25,1.0,2.0,7.99
0.0,4,4.0,3,0,1.0,0,1,0,0,0,1,1,0,4,66,2410.0,2.0,0.0,4.4
0.0,3,3.0,2,1,0.0,0,0,1,0,1,1,1,0,3,37,1500.0,2.0,2.0,1.5
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,2.0,2.62
4.0,3,4.0,4,0,1.0,0,1,0,0,1,1,0,0,3,104,2290.0,2.0,2.0,2.6
4.0,3,4.0,1,0,1.0,0,1,0,0,0,1,0,0,3,102,2025.0,2.0,0.0,2.36
0.0,3,4.0,3,0,1.0,0,1,0,1,0,0,0,0,4,49,2782.3500000000004,2.0,2.0,3.35
4.0,3,4.0,1,0,1.0,0,1,0,0,1,1,0,0,3,102,2025.0,2.0,0.0,2.35
4.0,4,4.0,3,0,1.0,0,1,0,1,1,1,1,0,4,67,3130.0,2.0,1.0,6.25
4.0,3,3.0,2,0,1.0,0,1,0,0,1,1,1,0,5,28,1550.0,2.0,1.0,3.3
4.0,3,3.0,3,0,1.0,0,1,0,0,0,1,0,0,3,102,1650.0,2.0,0.0,1.81
4.0,3,3.0,3,0,1.0,0,1,0,0,1,1,1,0,3,68,1900.0,1.0,1.0,2.4
4.0,3,3.0,2,0,1.0,0,1,1,0,1,1,1,0,4,69,1704.0,1.0,2.0,2.45
0.0,3,3.0,3,0,1.0,0,1,0,0,1,1,1,0,4,83,1850.0,1.0,2.0,3.0
4.0,5,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,110,3880.0,2.0,1.0,5.5
0.0,4,5.0,3,1,1.0,0,1,0,0,1,1,1,0,4,67,2685.0,2.0,0.0,4.25
5.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,109,2150.0,2.0,2.0,2.32
5.0,3,4.0,4,0,1.0,0,1,0,0,0,0,0,0,3,109,2150.0,2.0,2.0,2.31
5.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,109,2150.0,2.0,1.0,2.35
4.0,3,3.0,4,1,1.0,0,0,0,0,1,1,0,0,3,109,1750.0,2.0,2.0,2.0
4.0,3,4.0,3,0,0.0,0,1,0,0,0,0,0,0,3,109,2165.0,1.0,0.0,1.95
4.0,3,3.0,4,0,1.0,0,0,0,0,1,1,0,0,3,109,1750.0,2.0,2.0,1.99
4.0,4,5.0,3,1,1.0,0,1,0,0,1,0,0,0,4,106,1992.0,2.0,2.0,2.2
4.0,3,3.0,4,0,1.0,0,0,0,0,0,1,0,0,3,109,1750.0,2.0,2.0,1.98
